,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
447,tt0464141,The Orphanage,El orfanato,2007,2008-11-14,"Drama, Fantasy, Horror",105,"Spain, Mexico",Spanish,J.A. Bayona,Sergio G. Sánchez,Esta Vivo! Laboratorio de Nuevos Talentos,"Belén Rueda, Fernando Cayo, Roger Príncep, Mabel Rivera, Montserrat Carulla, Andrés Gertrúdix, Edgar Vivar, Óscar Casas, Mireia Renau, Georgina Avellaneda, Carla Gordillo, Alejandro Camps, Carmen López, Óscar Lara, Geraldine Chaplin","A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend.",7.4,144563,EUR 3400000,$ 7161284,$ 78638987,74.0,340.0,312.0
448,tt0465538,Michael Clayton,Michael Clayton,2007,2007-10-05,"Crime, Drama, Mystery",119,USA,English,,Tony Gilroy,Samuels Media,"Tom Wilkinson, Michael O'Keefe, Sydney Pollack, Danielle Skraastad, Tilda Swinton, George Clooney, Wai Chan, Alberto Vazquez, Brian Koppelman, Tom McCarthy, Denis O'Hare, Julie White, Austin Williams, Jennifer Van Dyck, Frank Wood","A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.",7.2,154215,$ 25000000,$ 49033882,$ 92991835,82.0,401.0,313.0
449,tt0468492,The Host,Gwoemul,2006,2006-07-27,"Action, Drama, Horror",120,South Korea,"Korean, English",Bong Joon Ho,"Bong Joon Ho, Won-jun Ha",Chungeorahm Film,"Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae, Ko Asung, Dal-su Oh, Jae-eung Lee, Dong-ho Lee, Je-mun Yun, David Anselmo, Do-bin Baek, Martin Lord Cayce, Cristen Cho, Dae-Sung Choi, Doo-Yeong Choi",A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.,7.1,102806,KRW 12215500000,$ 2201923,$ 89433436,85.0,346.0,399.0
450,tt0469263,The Astronaut Farmer,The Astronaut Farmer,2006,2007-02-23,"Adventure, Drama, Sci-Fi",104,USA,"English, Spanish",Michael Polish,"Mark Polish, Michael Polish",Warner Bros.,"Billy Bob Thornton, Virginia Madsen, Max Thieriot, Jasper Polish, Logan Polish, Bruce Dern, Mark Polish, Jon Gries, Tim Blake Nelson, Sal Lopez, J.K. Simmons, Kiersten Warren, Rick Overton, Richard Edson, Elise Eberle","A NASA astronaut, forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks to build his own rocket, despite the government's threats to stop him.",6.3,21873,$ 13000000,$ 11003643,$ 11130889,55.0,141.0,110.0
451,tt0472126,Local Color,Local Color,2006,2009-08-15,Drama,107,USA,English,George Gallo,George Gallo,Alla Prima Productions,"Armin Mueller-Stahl, Trevor Morgan, Ray Liotta, Charles Durning, Samantha Mathis, Ron Perlman, Diana Scarwid, Julie Lott, Tom Adams, Melissa Allman, Nancy Casemore, Sophia Kiapos, Michael Negrin, Taso Papadakis, David Sheftell","A successful artist looks back with loving memories on the summer of his defining year, 1974. A talented but troubled 18-year-old aspiring artist befriends a brilliant elderly alcoholic ...",6.9,1454,$ 3000000,$ 32788,$ 32788,,32.0,19.0
452,tt0472582,2:37,2:37,2006,2006-08-17,Drama,95,Australia,English,Murali K. Thalluri,Murali K. Thalluri,Kojo Pictures,"Teresa Palmer, Frank Sweet, Sam Harris, Charles Baird, Joel Mackenzie, Marni Russo, Clementine Mellor, Sarah Hudson, Gary Sweet, Amy Schapel, Xavier Samuel, Chris Olver, Camille Qurban, Olivia Furlong, Daniel Whyte","At 2:37, someone commits suicide in the school lavatory. The day is told up to that point from the viewpoint of six different students.",6.8,6918,AUD 1000000,,$ 446125,,77.0,42.0
453,tt0477731,Syndromes and a Century,Sang sattawat,2006,2007-06-13,Drama,105,"Thailand, France, Austria",Thai,,Apichatpong Weerasethakul,Anna Sanders Films,"Nantarat Sawaddikul, Jaruchai Iamaram, Sophon Pukanok, Jenjira Pongpas, Arkanae Cherkam, Sakda Kaewbuadee, Nu Nimsomboon, Wanna Wattanajinda, Sin Kaewpakpin, Putthithorn Kammak, Manasanant Porndispong, Apirak Mitrpracha, Norathep Panyanavakij, Nitipong Thinthupthai, Rangsan Sutthimaneenun","Story about director Apichatpong Weerasethakul's parents who were both doctors, and director's memories about growing up in the hospital environment.",7.4,3737,,$ 16675,$ 70649,71.0,18.0,78.0
454,tt0479143,Rocky Balboa,Rocky Balboa,2006,2007-01-12,"Action, Drama, Sport",102,USA,"English, Spanish",Sylvester Stallone,"Sylvester Stallone, Sylvester Stallone",Metro-Goldwyn-Mayer (MGM),"Sylvester Stallone, Burt Young, Antonio Tarver, Geraldine Hughes, Milo Ventimiglia, Tony Burton, A.J. Benza, James Francis Kelly III, Talia Shire, Lou DiBella, Mike Tyson, Henry G. Sanders, Pedro Lovell, Ana Gerena, Angelyna Martinez","Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ Mason 'The Line' Dixon.",7.1,200694,$ 24000000,$ 70270943,$ 155929020,63.0,1013.0,301.0
455,tt0479884,Crank,Crank,2006,2007-07-27,"Action, Crime, Thriller",88,USA,"English, Spanish, Korean","Mark Neveldine, Brian Taylor","Mark Neveldine, Brian Taylor",Lakeshore Entertainment,"Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez, Dwight Yoakam, Carlos Sanz, Reno Wilson, Edi Gathegi, Glenn Howerton, Jay Xcala, Keone Young, Valarie Rae Miller, Yousuf Azami, Laurent Schwaar, David Brown",Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,6.9,231202,$ 12000000,$ 27838408,$ 42931041,57.0,466.0,175.0
456,tt0482571,The Prestige,The Prestige,2006,2006-12-22,"Drama, Mystery, Sci-Fi",130,"UK, USA",English,Christopher Nolan,"Jonathan Nolan, Christopher Nolan",Touchstone Pictures,"Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo, Rebecca Hall, Scarlett Johansson, Samantha Mahurin, David Bowie, Andy Serkis, Daniel Davis, Jim Piddock, Christopher Neame, Mark Ryan, Roger Rees, Jamie Harris","After a tragic accident, two stage magicians engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",8.5,1155723,$ 40000000,$ 53089891,$ 109676311,66.0,1422.0,363.0
457,tt0486640,Postal,Postal,2007,2008-08-29,"Action, Comedy, Crime",100,"USA, Canada, Germany",English,Uwe Boll,"Uwe Boll, Bryan C. Knight",Boll Kino Beteiligungs GmbH & Co. KG,"Zack Ward, Dave Foley, Chris Coppola, Jackie Tohn, J.K. Simmons, Ralf Moeller, Verne Troyer, Chris Spencer, Larry Thomas, Michael Paré, Erick Avari, Lindsay Hollister, Brent Mendenhall, Rick Hoffman, Michael Benyaer","In the ironically named city of Paradise, a loser teams up with his cult-leading uncle to steal a peculiar bounty of riches from their local amusement park. The recently arrived Taliban have a similar focus, but a far more sinister intent.",4.5,22129,$ 15000000,,$ 146741,22.0,156.0,121.0
458,tt0487027,FC Venus,FC Venus,2006,2006-04-27,"Comedy, Romance, Sport",100,Germany,German,Ute Wieland,"Jan Berger, Outi Keskevaari",Egoli Tossell Film,"Christian Ulmen, Nora Tschirner, Florian Lukas, Sandra Borgmann, Heinz Hoenig, Andreas Guenther, Stefanie Mühlhan, Sabine Urig, Petra Kleinert, Julian Sengelmann, Veit Stübner, Anneke Kim Sarnau, Leslie Malton, Martin Armknecht, Andreas Pietschmann",This remake of the Finnish movie,5.8,1170,,,$ 1631657,,3.0,11.0
459,tt0489235,My Name Is Bruce,My Name Is Bruce,2007,2008-12-05,"Comedy, Fantasy, Horror",84,USA,English,,Mark Verheiden,Dark Horse Entertainment,"Bruce Campbell, Grace Thorsen, Taylor Sharpe, Ted Raimi, Ben McCain, Ellen Sandweiss, Timothy Patrick Quill, Dan Hicks, Logan Martin, Ali Akay, Ariel Badenhop, James J. Peck, Jen Brown, Kurt Rauf, Michael Kallio","Mistaken for his character Ash from the 'Evil Dead' trilogy,",6.2,23435,$ 1500000,$ 173066,$ 173066,36.0,93.0,108.0
460,tt0489281,Stop-Loss,Stop-Loss,2008,2008-03-28,"Drama, War",112,USA,English,,"Mark Richard, Kimberly Peirce",Paramount Pictures,"Ryan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum, Victor Rasuk, Quay Terry, Matthew Scott Wilcox, Connett Brewer, Timothy Olyphant, Josef Sommer, Linda Emond, Ciarán Hinds, Mamie Gummer, Abbie Cornish, Alex Frost","A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.",6.4,19506,$ 25000000,$ 10915744,$ 11212953,61.0,104.0,145.0
461,tt0490204,Reign Over Me,Reign Over Me,2007,2007-08-31,Drama,124,USA,English,,Mike Binder,Relativity Media,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler, Saffron Burrows, Donald Sutherland, Robert Klein, Melinda Dillon, Mike Binder, Jonathan Banks, Rae Allen, Paula Newsome, John de Lancie, Paul Butler, Camille LaChe Smith",A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,7.4,92247,$ 20000000,$ 19661987,$ 22242388,61.0,242.0,156.0
462,tt0497465,Vicky Cristina Barcelona,Vicky Cristina Barcelona,2008,2008-10-10,"Comedy, Drama, Romance",96,"Spain, USA","English, Spanish",Woody Allen,Woody Allen,The Weinstein Company,"Rebecca Hall, Scarlett Johansson, Christopher Evan Welch, Chris Messina, Patricia Clarkson, Kevin Dunn, Julio Perillán, Juan Quesada, Ricard Salom, Maurice Sonnenberg, Javier Bardem, Manel Barceló, Josep Maria Domènech, Emilio de Benito, Jaume Montané","Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",7.1,238906,$ 15500000,$ 23216709,$ 96409300,70.0,398.0,279.0
463,tt0765010,Brothers,Brothers,2009,2009-12-23,"Action, Drama, Thriller",105,USA,English,Jim Sheridan,"David Benioff, Susanne Bier",Lionsgate,"Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard, Mare Winningham, Bailee Madison, Taylor Geare, Patrick John Flueger, Clifton Collins Jr., Carey Mulligan, Omid Abtahi, Navid Negahban, Ethan Suplee, Arron Shiver, Ray Prewitt",A young man comforts his older brother's wife and children after he goes missing in Afghanistan.,7.1,109275,$ 26000000,$ 28544157,$ 43474578,58.0,232.0,221.0
464,tt0803047,Nichts als Gespenster,Nichts als Gespenster,2006,2007-11-29,Drama,120,Germany,"German, Italian, Icelandic, English",,"Martin Gypkens, Judith Hermann",ARTE,"August Diehl, Chiara Schoras, Fritzi Haberlandt, Janek Rieke, Stipe Erceg, Sólveig Arnarsdóttir, Dale Dickey, Valur Freyr Einarsson, Bonnie Hellman, Brigitte Hobmeier, Jack Impellizzeri, Walter Kreye, Karina Plachetka, Christine Schorn, Jessica Schwarz",Episodes about different stages of relationships: from flirtation to falling out of love.,6.3,405,EUR 2600000,,$ 579237,,4.0,23.0
465,tt0806686,Yella,Yella,2007,2007-09-13,"Drama, Horror, Romance",89,Germany,German,Christian Petzold,Christian Petzold,Schramm Film Koerner & Weber,"Nina Hoss, Devid Striesow, Hinnerk Schönemann, Burghart Klaußner, Barbara Auer, Christian Redl, Selin Bademsoy, Wanja Mues, Michael Wittenborn, Martin Brambach, Joachim Nimtz, Peter Benedict, Ian Norval, Peter Knaack, Thomas Giese","Yella is estranged from her possessive and violent husband; but he can't quite bring himself to give her up. When their fraught interaction finally comes to dramatic conclusion, Yella's life takes an odd shift.",6.7,2893,,$ 30647,$ 999588,,27.0,90.0
466,tt0808331,Joshua,Joshua,2007,2008-07-11,"Drama, Horror, Thriller",106,USA,English,George Ratliff,"David Gilbert, George Ratliff",ATO Pictures,"Sam Rockwell, Vera Farmiga, Celia Weston, Dallas Roberts, Michael McKean, Jacob Kogan, Nancy Giles, Linda Larkin, Alex Draper, Stephanie Roth Haberle, Ezra Barnes, Jodie Markell, Rufus Collins, Haviland Morris, Tom Bloom","The arrival of a newborn girl causes the gradual disintegration of the Cairn family; particularly for 9-year-old Joshua (Kogan), an eccentric boy whose proper upbringing and refined tastes both take a sinister turn.",5.9,11739,,$ 482355,$ 719968,69.0,99.0,74.0
467,tt0808417,Persepolis,Persepolis,2007,2008-02-22,"Animation, Biography, Drama",96,"France, USA","French, English, Persian, German","Vincent Paronnaud, Marjane Satrapi","Marjane Satrapi, Vincent Paronnaud",2.4.7. Films,"Chiara Mastroianni, Danielle Darrieux, Catherine Deneuve, Simon Abkarian, Gabrielle Lopes Benites, François Jerosme, Tilly Mandelbrot, Sophie Arthuys, Arié Elmaleh, Mathias Mlekuz, Lexie Kendrick, Sean Penn, Gena Rowlands",A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,8.0,87030,$ 7300000,$ 4445756,$ 22783978,90.0,174.0,256.0
468,tt0811080,Speed Racer,Speed Racer,2008,2008-05-09,"Action, Adventure, Comedy",135,"USA, Australia, Germany",English,"Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski",Warner Bros.,"Emile Hirsch, Nicholas Elia, Susan Sarandon, Melissa Holroyd, Ariel Winter, Scott Porter, Giancarlo Ganziano, Peter Fernandez, Harvey Friedman, Sadao Ueda, Valery Tscheplanowa, Sami Loris, Olivier Marlo, Sean McDonagh, Kick Gurry","A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.",6.0,68003,$ 120000000,$ 43945766,$ 93945766,37.0,457.0,279.0
469,tt0817225,Secret Sunshine,Milyang,2007,2007-05-17,Drama,142,South Korea,Korean,Chang-dong Lee,"Chang-dong Lee, Chung-Joon Lee",CJ Entertainment,"Do-yeon Jeon, Kang-ho Song, Hye-jin Jang, Yeong-jin Jo, Mi-hyang Kim, Mi-kyung Kim, Yeong-jae Kim, Seo-hie Ko, Dong-yong Lee, Hee-joon Lee, Sung-min Lee, Yoon-Hee Lee, Myung-shin Park, Jung-yeop Seon","A woman moves to the town where her dead husband was born. As she tries to fit in, another tragic event overturns her life.",7.5,6753,,,$ 11581469,84.0,28.0,92.0
470,tt0831884,Reservation Road,Reservation Road,2007,2008-05-23,"Crime, Drama, Thriller",102,"USA, Germany",English,Terry George,"John Burnham Schwartz, Terry George",Focus Features,"Joaquin Phoenix, Elle Fanning, Jennifer Connelly, Sean Curley, Samuel Ryan Finn, Eddie Alderson, Mark Ruffalo, Susan Powell, Cordell Clyde, Antoni Corone, Kevin Herbst, Mira Sorvino, Gary Kohn, John Slattery, Nora Ferrari",The lives of two families change forever after a fatal tragedy takes place on Reservation Road.,6.7,22216,$ 11000000,$ 121994,$ 1783226,46.0,80.0,100.0
471,tt0875113,99 francs,99 francs,2007,2007-09-26,"Comedy, Drama",100,France,French,Jan Kounen,"Nicolas Charlet, Bruno Lavaine",Légende Films,"Jean Dujardin, Jocelyn Quivrin, Patrick Mille, Vahina Giocante, Elisa Tovati, Nicolas Marié, Dominique Bettenfeld, Antoine Basler, Fosco Perinti, Cendrine Orcier, Dan Herzberg, Arsène Mosca, Niels Dubost, Aurélie Boquien, Mathis Jamet","The life of Octave Parango, a flamboyant ad designer, filled with success, satire, misery and love.",7.3,18554,EUR 12447638,,$ 13444973,,18.0,34.0
472,tt0884328,The Mist,The Mist,2007,2008-10-10,"Horror, Sci-Fi, Thriller",126,USA,English,Frank Darabont,"Frank Darabont, Stephen King",Dimension Films,"Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher, Toby Jones, William Sadler, Jeffrey DeMunn, Frances Sternhagen, Nathan Gamble, Alexa Davalos, Chris Owen, Sam Witwer, Robert C. Treveiler, David Jensen, Melissa McBride","A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.",7.1,275928,$ 18000000,$ 25594957,$ 57470220,58.0,1195.0,362.0
473,tt0890870,Saw IV,Saw IV,2007,2008-04-30,"Horror, Mystery, Thriller",93,"Canada, USA",English,Darren Lynn Bousman,"Patrick Melton, Marcus Dunstan",Twisted Pictures,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell, Lyriq Bent, Athena Karkanis, Louis Ferreira, Simon Reynolds, Donnie Wahlberg, Angus Macfadyen, Shawnee Smith, Bahar Soomekh, Dina Meyer, Mike Realba, Marty Adams","Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",5.9,137921,$ 10000000,$ 63300095,$ 139352633,36.0,344.0,206.0
474,tt0890888,Vollidiot,Vollidiot,2007,2007-04-12,Comedy,102,Germany,German,Tobi Baumann,"Tommy Jaud, Tommy Jaud",Senator Film Produktion,"Oliver Pocher, Oliver Fleischer, Tanja Wenzel, Tomas Spencer, Anke Engelke, Adriana Altaras, Ellenie Salvo González, Friederike Kempter, Bettina Lamprecht, Julia Stinshoff, Jana Pallaske, Daniela Preuß, Adolfo Assor, Michael Lott, Matthias Matschke",Based on,5.3,2339,,,$ 7216693,,2.0,12.0
475,tt0891520,A Slit-Mouthed Woman,Kuchisake-onna,2007,2007-03-17,"Drama, Horror, Thriller",90,Japan,Japanese,Kôji Shiraishi,"Naoyuki Yokota, Kôji Shiraishi",Tornado Film,"Eriko Satô, Haruhiko Katô, Chiharu Kawai, Rie Kuwana, Kazuyuki Matsuzawa, Kaori Sakagami, Sakina Kuwae, Yûto Kawase, Rio Nakamura, Ryoko Takizawa, Saaya, Runa Okada, Rio Iguchi, Mei Tanaka, Yui Matsuda","A suburban town in Japan is the victim of what is supposedly just an urban legend, a woman's spirit with a horribly disfigured face who is intent on kidnapping children for unknown reasons.",5.5,2461,,,$ 189229,,24.0,48.0
476,tt0892332,Noodle,Noodle,2007,2007-07-26,"Comedy, Drama",90,Israel,"Hebrew, Mandarin",Ayelet Menahemi,"Shemi Zarhin, Ayelet Menahemi",Norma Productions,"Mili Avital, BaoQi Chen, Alon Aboutboul, Sinaya Ben-Dor, Yiftach Klein, Daphna Shpigelman, Sarit Vino-Elad, Anat Waxman, Roni Yuria","At thirty-seven, Miri is a twice-widowed, El Al flight attendant. Her well-regulated existence is suddenly turned upside down by an abandoned Chinese boy whose migrant-worker mother has ...",7.3,834,,,$ 343672,,10.0,10.0
477,tt0893402,Franklyn,Franklyn,2008,2009-04-17,"Drama, Fantasy, Sci-Fi",98,UK,English,,Gerald McMorrow,Recorded Picture Company (RPC),"Eva Green, Ryan Phillippe, Sam Riley, Bernard Hill, James Faulkner, Stephen Walters, Art Malik, Susannah York, Richard Coyle, Kika Markham, Helmut Christian Kirchmeier, Hilary Sesta, Matthew Flynn, Janetta Morrow, Doug Allen","A portrait of the broken lives of four people (a vigilante detective, a worried parent, an awkward man looking for love and a suicidal artist) as they all struggle to cope in their religiously-dystopian city.",6.2,16681,$ 12000000,,$ 1279576,,81.0,89.0
